,LNZLP,RUSI,ROST,SAGO,PHOR,STSB,SFIN
194,0.0208031276297633,0.0060790460763821,0.0179645549752988,0.0,0.0080673885450079,-0.014783796184237,0.0016019226493334
195,0.0029368596733097,0.0020181641562371,-0.0029717703891574,-0.0017226533114461,-0.0128330846180223,0.0112836176020273,0.0111421765532418
196,-0.008836581800498,-0.0203673028244337,0.0118344576470027,-0.0051858370323654,-0.045795713586131,-0.0077437908969031,0.0269389704357866
197,-0.0149034055025749,-0.0659112049495433,-0.0420482362434993,0.0051858370323654,-0.0128625130583967,-0.0994885081806038,-0.089816821388217
198,-0.0030075210639553,-0.0267276489058147,0.0152209940103551,-0.0069204428445737,0.0158216422752006,0.017795440589864,0.007556711022561
199,0.0384094481148712,0.0134531176971186,0.0060241146033808,0.0017346058122083,-0.0107687635541306,0.0121952730938182,-0.0025125641358831
200,-0.0116619397478429,-0.0202481608299474,0.0178576174000064,0.0103449198423927,0.0162936394861005,0.0067950431328288,0.016632400049142
201,-0.0058823699030665,0.0616935690053397,0.0628778509524306,0.0119353505492728,0.0064073445750004,0.0289230394692504,-0.0170517751863432
202,0.0,-0.0085837436913914,-0.0111421765532418,-0.0016963532481784,0.0001824651040551,0.0029197101033348,-0.0063118240264549
203,0.0029455102297567,-0.0064865092296066,-0.0084388686458647,0.0067682153461388,0.005639967647378,-0.0161649368533553,-0.0165996575990391
204,-0.0088626872578453,-0.0197158631644173,0.0028208763416414,0.0621114635434876,-0.0173853770355955,0.0,0.0081214380991664
205,-0.0029717703891574,-0.0269074529199243,-0.0141846349919564,0.1179591074941479,-0.0160033188351378,-0.0126725512537665,-0.0051216501200549
206,0.0293276150945199,0.0,0.0,-0.0431721718652085,-0.0118880539595894,0.0022480339178823,0.0029908161580453
